[18:30:34] [main/INFO]: ModLauncher running: args [--username, krzychuPLzim, --version, forge-43.5.0, --gameDir, C:\Users\krzys\curseforge\minecraft\Instances\5 edycja, --assetsDir, C:\Users\krzys\curseforge\minecraft\Install\assets, --assetIndex, 1.19, --uuid, 4b03bfd287f74a7a85d11db1ed82c8c3, --accessToken, ????????, --clientId, NjI3ZDdkMWUtNTUwMi00OTg3LTg0NGEtOWFhODE5MDU3YmZh, --xuid, 2535433401709068, --userType, msa, --versionType, release, --width, 1024, --height, 768, --launchTarget, forgeclient, --fml.forgeVersion, 43.5.0, --fml.mcVersion, 1.19.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220805.130853]
[18:30:34] [main/INFO]: ModLauncher 10.0.8+10.0.8+main.0ef7e830 starting: java version 17.0.8 by Microsoft; OS Windows 10 arch amd64 version 10.0
[18:32:14] [Server thread/WARN]: Incorrect key server.tankUpgrade was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key server.tankUpgrade.capacityPerSlotRow was corrected from null to its default, 4000. 
[18:32:14] [Server thread/WARN]: Incorrect key server.tankUpgrade.stackMultiplierRatio was corrected from null to its default, 1.0. 
[18:32:14] [Server thread/WARN]: Incorrect key server.tankUpgrade.autoFillDrainContainerCooldown was corrected from null to its default, 20. 
[18:32:14] [Server thread/WARN]: Incorrect key server.tankUpgrade.maxInputOutput was corrected from null to its default, 20. 
[18:32:14] [Server thread/WARN]: Incorrect key server.tankUpgrade.energyPerSlotRow was corrected from null to its default, 10000. 
[18:32:14] [Server thread/WARN]: Incorrect key server.pumpUpgrade was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key server.pumpUpgrade.filterSlots was corrected from null to its default, 4. 
[18:32:14] [Server thread/WARN]: Incorrect key server.pumpUpgrade.maxInputOutput was corrected from null to its default, 20. 
[18:32:14] [Server thread/WARN]: Incorrect key server.pumpUpgrade.stackMultiplierRatio was corrected from null to its default, 1.0. 
[18:32:14] [Server thread/WARN]: Incorrect key server.xpPumpUpgrade was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key server.xpPumpUpgrade.mendingOn was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key server.xpPumpUpgrade.maxXpPointsPerMending was corrected from null to its default, 5. 
[18:32:14] [Server thread/WARN]: Incorrect key server.entityBackpackAdditions was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key server.entityBackpackAdditions.chance was corrected from null to its default, 0.01. 
[18:32:14] [Server thread/WARN]: Incorrect key server.entityBackpackAdditions.addLoot was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key server.entityBackpackAdditions.buffWithPotionEffects was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key server.entityBackpackAdditions.buffHealth was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key server.entityBackpackAdditions.equipWithArmor was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key server.entityBackpackAdditions.entityLootTableList was corrected from null to its default, [minecraft:creeper|minecraft:chests/desert_pyramid, minecraft:drowned|minecraft:chests/shipwreck_treasure, minecraft:enderman|minecraft:chests/end_city_treasure, minecraft:evoker|minecraft:chests/woodland_mansion, minecraft:husk|minecraft:chests/desert_pyramid, minecraft:piglin|minecraft:chests/bastion_bridge, minecraft:piglin_brute|minecraft:chests/bastion_treasure, minecraft:pillager|minecraft:chests/pillager_outpost, minecraft:skeleton|minecraft:chests/simple_dungeon, minecraft:stray|minecraft:chests/igloo_chest, minecraft:vex|minecraft:chests/woodland_mansion, minecraft:vindicator|minecraft:chests/woodland_mansion, minecraft:witch|minecraft:chests/buried_treasure, minecraft:wither_skeleton|minecraft:chests/nether_bridge, minecraft:zombie|minecraft:chests/simple_dungeon, minecraft:zombie_villager|minecraft:chests/village/village_armorer, minecraft:zombified_piglin|minecraft:chests/bastion_other]. 
[18:32:14] [Server thread/WARN]: Incorrect key server.entityBackpackAdditions.discBlockList was corrected from null to its default, [botania:record_gaia_1, botania:record_gaia_2]. 
[18:32:14] [Server thread/WARN]: Incorrect key server.entityBackpackAdditions.playJukebox was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key server.entityBackpackAdditions.dropToFakePlayers was corrected from null to its default, false. 
[18:32:14] [Server thread/WARN]: Incorrect key server.entityBackpackAdditions.backpackDropChance was corrected from null to its default, 0.5. 
[18:32:14] [Server thread/WARN]: Incorrect key server.entityBackpackAdditions.lootingChanceIncreasePerLevel was corrected from null to its default, 0.15. 
[18:32:14] [Server thread/WARN]: Incorrect key server.nerfs was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key server.nerfs.tooManyBackpacksSlowness was corrected from null to its default, false. 
[18:32:14] [Server thread/WARN]: Incorrect key server.nerfs.maxNumberOfBackpacks was corrected from null to its default, 3. 
[18:32:14] [Server thread/WARN]: Incorrect key server.nerfs.slownessLevelsPerAdditionalBackpack was corrected from null to its default, 1.0. 
[18:32:14] [Server thread/WARN]: Incorrect key server.nerfs.onlyWornBackpackTriggersUpgrades was corrected from null to its default, false. 
[18:32:14] [Server thread/WARN]: Incorrect key server.maxUpgradesPerStorage was corrected from null to its default, [furnace_upgrades|1, jukebox_upgrade|1, stack_upgrades|3]. 
[18:32:14] [Server thread/WARN]: Incorrect key server.itemFluidHandlerEnabled was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key server.allowOpeningOtherPlayerBackpacks was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key server.itemDisplayDisabled was corrected from null to its default, false. 
[18:32:14] [Server thread/WARN]: Incorrect key server.tickDedupeLogicDisabled was corrected from null to its default, false. 
[18:32:14] [Server thread/WARN]: Incorrect key server.canBePlacedInContainerItems was corrected from null to its default, false. 
[18:32:14] [Server thread/WARN]: Configuration file C:\Users\krzys\curseforge\minecraft\Instances\5 edycja\saves\New World\serverconfig\curios-server.toml is not correct. Correcting
[18:32:14] [Server thread/WARN]: Incorrect key curiosSettings was corrected from null to its default, []. 
[18:32:14] [Server thread/WARN]: Configuration file C:\Users\krzys\curseforge\minecraft\Instances\5 edycja\saves\New World\serverconfig\aether-server.toml is not correct. Correcting
[18:32:14] [Server thread/WARN]: Incorrect key Gameplay was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key Gameplay.Beds explode was corrected from null to its default, false. 
[18:32:14] [Server thread/WARN]: Incorrect key Gameplay.Debuff non-Aether tools was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key Gameplay.Ambrosium Shards are edible was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key Gameplay.Berry Bush consistency was corrected from null to its default, false. 
[18:32:14] [Server thread/WARN]: Incorrect key Gameplay.Crystal Fruit Leaves consistency was corrected from null to its default, false. 
[18:32:14] [Server thread/WARN]: Incorrect key Gameplay.Gummy Swets restore health was corrected from null to its default, false. 
[18:32:14] [Server thread/WARN]: Incorrect key Gameplay.Maximum consumable Life Shards was corrected from null to its default, 10. 
[18:32:14] [Server thread/WARN]: Incorrect key Gameplay.Cooldown for the Hammer of Kingbdogz projectile was corrected from null to its default, 50. 
[18:32:14] [Server thread/WARN]: Incorrect key Gameplay.Cooldown for the Cloud Staff was corrected from null to its default, 40. 
[18:32:14] [Server thread/WARN]: Incorrect key Gameplay.Require gloves for set abilities was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key Loot was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key Loot.Golden Feather in loot was corrected from null to its default, false. 
[18:32:14] [Server thread/WARN]: Incorrect key Loot.Valkyrie Cape in loot was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key World Generation was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key World Generation.Generate Tall Grass in the Aether was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key World Generation.Generate Holiday Trees always was corrected from null to its default, false. 
[18:32:14] [Server thread/WARN]: Incorrect key World Generation.Generate Holiday Trees seasonally was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key Multiplayer was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key Multiplayer.Balance Invisibility Cloak for PVP was corrected from null to its default, false. 
[18:32:14] [Server thread/WARN]: Incorrect key Multiplayer.Invisibility Cloak visibility timer was corrected from null to its default, 50. 
[18:32:14] [Server thread/WARN]: Incorrect key Multiplayer.Only whitelisted users access Sun Altars was corrected from null to its default, false. 
[18:32:14] [Server thread/WARN]: Incorrect key Multiplayer.Configure Sun Altar dimensions was corrected from null to its default, [aether:the_aether]. 
[18:32:14] [Server thread/WARN]: Incorrect key Modpack was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key Modpack.Spawns the player in the Aether was corrected from null to its default, false. 
[18:32:14] [Server thread/WARN]: Incorrect key Modpack.Disables Aether Portal creation was corrected from null to its default, false. 
[18:32:14] [Server thread/WARN]: Incorrect key Modpack.Disables falling into the Overworld was corrected from null to its default, false. 
[18:32:14] [Server thread/WARN]: Incorrect key Modpack.Disables eternal day was corrected from null to its default, false. 
[18:32:14] [Server thread/WARN]: Incorrect key Modpack.Sets portal destination dimension was corrected from null to its default, aether:the_aether. 
[18:32:14] [Server thread/WARN]: Incorrect key Modpack.Sets portal return dimension was corrected from null to its default, minecraft:overworld. 
[18:32:14] [Server thread/WARN]: Configuration file C:\Users\krzys\curseforge\minecraft\Instances\5 edycja\saves\New World\serverconfig\jei-server.toml is not correct. Correcting
[18:32:14] [Server thread/WARN]: Incorrect key cheat mode was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key cheat mode.enableCheatModeForOp was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key cheat mode.enableCheatModeForCreative was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key cheat mode.enableCheatModeForGive was corrected from null to its default, false. 
[18:32:14] [Server thread/WARN]: Configuration file C:\Users\krzys\curseforge\minecraft\Instances\5 edycja\config\Mekanism\mekaweapons.toml is not correct. Correcting
[18:32:14] [Server thread/WARN]: Incorrect key weapons was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key weapons.mekatana was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key weapons.mekatana.baseDamage was corrected from null to its default, 50. 
[18:32:14] [Server thread/WARN]: Incorrect key weapons.mekatana.attackSpeed was corrected from null to its default, -2.4. 
[18:32:14] [Server thread/WARN]: Incorrect key weapons.mekatana.energyUsage was corrected from null to its default, 625000. 
[18:32:14] [Server thread/WARN]: Incorrect key weapons.mekatana.teleportEnergyUsage was corrected from null to its default, 5000. 
[18:32:14] [Server thread/WARN]: Incorrect key weapons.mekatana.maxTeleportReach was corrected from null to its default, 100. 
[18:32:14] [Server thread/WARN]: Incorrect key weapons.mekatana.baseEnergyCapacity was corrected from null to its default, 16000000. 
[18:32:14] [Server thread/WARN]: Incorrect key weapons.mekatana.baseChargeRate was corrected from null to its default, 350000. 
[18:32:14] [Server thread/WARN]: Incorrect key weapons.mekabow was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key weapons.mekabow.baseDamage was corrected from null to its default, 50. 
[18:32:14] [Server thread/WARN]: Incorrect key weapons.mekabow.energyUsage was corrected from null to its default, 625000. 
[18:32:14] [Server thread/WARN]: Incorrect key weapons.mekabow.fireModeEnergyUsage was corrected from null to its default, 825000. 
[18:32:14] [Server thread/WARN]: Incorrect key weapons.mekabow.baseEnergyCapacity was corrected from null to its default, 16000000. 
[18:32:14] [Server thread/WARN]: Incorrect key weapons.mekabow.baseChargeRate was corrected from null to its default, 350000. 
[18:32:14] [Server thread/WARN]: Configuration file C:\Users\krzys\curseforge\minecraft\Instances\5 edycja\saves\New World\serverconfig\sereneseasons-server.toml is not correct. Correcting
[18:32:14] [Server thread/WARN]: Incorrect key time_settings was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key time_settings.day_duration was corrected from null to its default, 24000. 
[18:32:14] [Server thread/WARN]: Incorrect key time_settings.sub_season_duration was corrected from null to its default, 8. 
[18:32:14] [Server thread/WARN]: Incorrect key time_settings.starting_sub_season was corrected from null to its default, 1. 
[18:32:14] [Server thread/WARN]: Incorrect key time_settings.progress_season_while_offline was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key aesthetic_settings was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key aesthetic_settings.change_grass_color was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key aesthetic_settings.change_foliage_color was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key aesthetic_settings.change_birch_color was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key dimension_settings was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key dimension_settings.whitelisted_dimensions was corrected from null to its default, [minecraft:overworld]. 
[18:32:14] [Server thread/WARN]: Incorrect key biome_settings was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key biome_settings.blacklisted_biomes was corrected from null to its default, [minecraft:lush_caves, minecraft:dripstone_caves, minecraft:ocean, minecraft:deep_ocean, minecraft:frozen_ocean, minecraft:deep_frozen_ocean, minecraft:cold_ocean, minecraft:deep_cold_ocean, minecraft:lukewarm_ocean, minecraft:deep_lukewarm_ocean, minecraft:warm_ocean, minecraft:river, minecraft:the_void, biomesoplenty:glowing_grotto, biomesoplenty:spider_nest]. 
[18:32:14] [Server thread/WARN]: Incorrect key biome_settings.tropical_biomes was corrected from null to its default, [minecraft:swamp, minecraft:warm_ocean]. 
[18:32:14] [Server thread/WARN]: Configuration file C:\Users\krzys\curseforge\minecraft\Instances\5 edycja\config\Mekanism\general.toml is not correct. Correcting
[18:32:14] [Server thread/WARN]: Incorrect key general was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key general.logPackets was corrected from null to its default, false. 
[18:32:14] [Server thread/WARN]: Incorrect key general.allowChunkloading was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key general.easyMinerFilters was corrected from null to its default, false. 
[18:32:14] [Server thread/WARN]: Incorrect key general.blockDeactivationDelay was corrected from null to its default, 60. 
[18:32:14] [Server thread/WARN]: Incorrect key general.cardboardModBlacklist was corrected from null to its default, []. 
[18:32:14] [Server thread/WARN]: Incorrect key general.transmitterAlloyUpgrade was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key general.maxUpgradeMultiplier was corrected from null to its default, 10. 
[18:32:14] [Server thread/WARN]: Incorrect key general.boilerWaterConductivity was corrected from null to its default, 0.7. 
[18:32:14] [Server thread/WARN]: Incorrect key general.heatPerFuelTick was corrected from null to its default, 400.0. 
[18:32:14] [Server thread/WARN]: Incorrect key general.fuelwoodTickMultiplier was corrected from null to its default, 1. 
[18:32:14] [Server thread/WARN]: Incorrect key general.resistiveHeaterEfficiency was corrected from null to its default, 0.6. 
[18:32:14] [Server thread/WARN]: Incorrect key general.superheatingHeatTransfer was corrected from null to its default, 1.6E7. 
[18:32:14] [Server thread/WARN]: Incorrect key general.maxSolarNeutronActivatorRate was corrected from null to its default, 64. 
[18:32:14] [Server thread/WARN]: Incorrect key general.dynamic_tank was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key general.dynamic_tank.fluidPerTank was corrected from null to its default, 350000. 
[18:32:14] [Server thread/WARN]: Incorrect key general.dynamic_tank.chemicalPerTank was corrected from null to its default, 16000000. 
[18:32:14] [Server thread/WARN]: Incorrect key general.auto_eject was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key general.auto_eject.fluid was corrected from null to its default, 1024. 
[18:32:14] [Server thread/WARN]: Incorrect key general.auto_eject.chemical was corrected from null to its default, 1024. 
[18:32:14] [Server thread/WARN]: Incorrect key general.auto_eject.dumpExcessKeepRatio was corrected from null to its default, 0.9. 
[18:32:14] [Server thread/WARN]: Incorrect key general.prefilled was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key general.prefilled.fluidTanks was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key general.prefilled.gasTanks was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key general.prefilled.infusionTanks was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key general.prefilled.pigmentTanks was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key general.prefilled.slurryTanks was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key general.energy_conversion was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key general.energy_conversion.blacklistIC2 was corrected from null to its default, false. 
[18:32:14] [Server thread/WARN]: Incorrect key general.energy_conversion.JoulePerEU was corrected from null to its default, 10. 
[18:32:14] [Server thread/WARN]: Incorrect key general.energy_conversion.blacklistForge was corrected from null to its default, false. 
[18:32:14] [Server thread/WARN]: Incorrect key general.energy_conversion.JoulePerForgeEnergy was corrected from null to its default, 2.5000. 
[18:32:14] [Server thread/WARN]: Incorrect key general.energy_conversion.blacklistFluxNetworks was corrected from null to its default, false. 
[18:32:14] [Server thread/WARN]: Incorrect key general.energy_conversion.HydrogenEnergyDensity was corrected from null to its default, 200. 
[18:32:14] [Server thread/WARN]: Incorrect key general.energy_conversion.maxEnergyPerSteam was corrected from null to its default, 10. 
[18:32:14] [Server thread/WARN]: Incorrect key general.radiation was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key general.radiation.radiationEnabled was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key general.radiation.chunkCheckRadius was corrected from null to its default, 5. 
[18:32:14] [Server thread/WARN]: Incorrect key general.radiation.sourceDecayRate was corrected from null to its default, 0.9995. 
[18:32:14] [Server thread/WARN]: Incorrect key general.radiation.targetDecayRate was corrected from null to its default, 0.9995. 
[18:32:14] [Server thread/WARN]: Incorrect key general.radiation.negativeEffectsMinSeverity was corrected from null to its default, 0.1. 
[18:32:14] [Server thread/WARN]: Incorrect key general.radiation.radioactiveWasteBarrelMaxGas was corrected from null to its default, 512000. 
[18:32:14] [Server thread/WARN]: Incorrect key general.radiation.radioactiveWasteBarrelProcessTicks was corrected from null to its default, 20. 
[18:32:14] [Server thread/WARN]: Incorrect key general.radiation.radioactiveWasteBarrelDecayAmount was corrected from null to its default, 1. 
[18:32:14] [Server thread/WARN]: Incorrect key general.digital_miner was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key general.digital_miner.silkMultiplier was corrected from null to its default, 12. 
[18:32:14] [Server thread/WARN]: Incorrect key general.digital_miner.maxRadius was corrected from null to its default, 32. 
[18:32:14] [Server thread/WARN]: Incorrect key general.digital_miner.ticksPerMine was corrected from null to its default, 80. 
[18:32:14] [Server thread/WARN]: Incorrect key general.laser was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key general.laser.aestheticWorldDamage was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key general.laser.range was corrected from null to its default, 64. 
[18:32:14] [Server thread/WARN]: Incorrect key general.laser.energyNeededPerHardness was corrected from null to its default, 100000. 
[18:32:14] [Server thread/WARN]: Incorrect key general.laser.energyPerDamage was corrected from null to its default, 2500. 
[18:32:14] [Server thread/WARN]: Incorrect key general.oredictionificator was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key general.oredictionificator.validItemFilters was corrected from null to its default, [forge:dusts/, forge:ingots/, forge:nuggets/, forge:ores/, forge:raw_materials/, forge:storage_blocks/]. 
[18:32:14] [Server thread/WARN]: Incorrect key general.pump was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key general.pump.maxPumpRange was corrected from null to its default, 80. 
[18:32:14] [Server thread/WARN]: Incorrect key general.pump.pumpWaterSources was corrected from null to its default, false. 
[18:32:14] [Server thread/WARN]: Incorrect key general.pump.pumpHeavyWaterAmount was corrected from null to its default, 10. 
[18:32:14] [Server thread/WARN]: Incorrect key general.pump.maxPlenisherNodes was corrected from null to its default, 4000. 
[18:32:14] [Server thread/WARN]: Incorrect key general.quantum_entangloporter was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key general.quantum_entangloporter.energyBuffer was corrected from null to its default, 256000000. 
[18:32:14] [Server thread/WARN]: Incorrect key general.quantum_entangloporter.fluidBuffer was corrected from null to its default, 256000. 
[18:32:14] [Server thread/WARN]: Incorrect key general.quantum_entangloporter.chemicalBuffer was corrected from null to its default, 8192000. 
[18:32:14] [Server thread/WARN]: Incorrect key general.security was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key general.security.allowProtection was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key general.security.opsBypassRestrictions was corrected from null to its default, false. 
[18:32:14] [Server thread/WARN]: Incorrect key general.nutritional_paste was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key general.nutritional_paste.saturation was corrected from null to its default, 0.8. 
[18:32:14] [Server thread/WARN]: Incorrect key general.nutritional_paste.mbPerFood was corrected from null to its default, 50. 
[18:32:14] [Server thread/WARN]: Incorrect key general.boiler was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key general.boiler.waterPerTank was corrected from null to its default, 16000. 
[18:32:14] [Server thread/WARN]: Incorrect key general.boiler.steamPerTank was corrected from null to its default, 160000. 
[18:32:14] [Server thread/WARN]: Incorrect key general.boiler.heatedCoolantPerTank was corrected from null to its default, 256000. 
[18:32:14] [Server thread/WARN]: Incorrect key general.boiler.cooledCoolantPerTank was corrected from null to its default, 256000. 
[18:32:14] [Server thread/WARN]: Incorrect key general.thermal_evaporation was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key general.thermal_evaporation.heatDissipation was corrected from null to its default, 0.02. 
[18:32:14] [Server thread/WARN]: Incorrect key general.thermal_evaporation.tempMultiplier was corrected from null to its default, 0.4. 
[18:32:14] [Server thread/WARN]: Incorrect key general.thermal_evaporation.solarMultiplier was corrected from null to its default, 0.2. 
[18:32:14] [Server thread/WARN]: Incorrect key general.thermal_evaporation.heatCapacity was corrected from null to its default, 100.0. 
[18:32:14] [Server thread/WARN]: Incorrect key general.thermal_evaporation.fluidPerTank was corrected from null to its default, 64000. 
[18:32:14] [Server thread/WARN]: Incorrect key general.thermal_evaporation.outputTankCapacity was corrected from null to its default, 10000. 
[18:32:14] [Server thread/WARN]: Incorrect key general.sps was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key general.sps.inputPerAntimatter was corrected from null to its default, 1000. 
[18:32:14] [Server thread/WARN]: Incorrect key general.sps.outputTankCapacity was corrected from null to its default, 1000. 
[18:32:14] [Server thread/WARN]: Incorrect key general.sps.energyPerInput was corrected from null to its default, 1000000. 
[18:32:14] [Server thread/WARN]: Configuration file C:\Users\krzys\curseforge\minecraft\Instances\5 edycja\config\Mekanism\gear.toml is not correct. Correcting
[18:32:14] [Server thread/WARN]: Incorrect key gear was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.atomic_disassembler was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.atomic_disassembler.energyUsage was corrected from null to its default, 10. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.atomic_disassembler.energyUsageWeapon was corrected from null to its default, 2000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.atomic_disassembler.miningCount was corrected from null to its default, 128. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.atomic_disassembler.slowMode was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.atomic_disassembler.fastMode was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.atomic_disassembler.veinMining was corrected from null to its default, false. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.atomic_disassembler.minDamage was corrected from null to its default, 4. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.atomic_disassembler.maxDamage was corrected from null to its default, 20. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.atomic_disassembler.attackSpeed was corrected from null to its default, -2.4. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.atomic_disassembler.maxEnergy was corrected from null to its default, 1000000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.atomic_disassembler.chargeRate was corrected from null to its default, 5000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.configurator was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.configurator.maxEnergy was corrected from null to its default, 60000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.configurator.chargeRate was corrected from null to its default, 300. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.configurator.energyPerConfigure was corrected from null to its default, 400. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.configurator.energyPerItem was corrected from null to its default, 8. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.electric_bow was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.electric_bow.maxEnergy was corrected from null to its default, 120000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.electric_bow.chargeRate was corrected from null to its default, 600. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.electric_bow.energyUsage was corrected from null to its default, 120. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.electric_bow.energyUsageFire was corrected from null to its default, 1200. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.energy_tablet was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.energy_tablet.maxEnergy was corrected from null to its default, 1000000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.energy_tablet.chargeRate was corrected from null to its default, 5000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.flamethrower was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.flamethrower.maxGas was corrected from null to its default, 24000. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.flamethrower.fillRate was corrected from null to its default, 16. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.flamethrower.destroyItems was corrected from null to its default, true. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.free_runner was corrected from null to its default, SimpleCommentedConfig:{}. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.free_runner.fallEnergyCost was corrected from null to its default, 50. 
[18:32:14] [Server thread/WARN]: Incorrect key gear.free_runner.fallDamageReductionRatio was corrected from null to its default, 1.0. 
